Country,Player,Year,Own_goal
Romania,Cosmin Contra,2001,FALSE
Germany,Marko Rehmer,2001,FALSE
Greece,Angelos Charisteas,2001,FALSE
Germany,Michael Ballack,2001,FALSE
Greece,Georgios Georgiadis,2001,FALSE
Germany,Miroslav Klose,2001,FALSE
Germany,Marco Bode,2001,FALSE
United States,Earnie Stewart,2001,FALSE
Honduras,Julio CÇ¸sar de LeÇün,2001,FALSE
United States,Clint Mathis,2001,FALSE
Italy,Filippo Inzaghi,2001,FALSE
Italy,Alessandro Del Piero,2001,FALSE
Italy,Filippo Inzaghi,2001,FALSE
Italy,Alessandro Del Piero,2001,FALSE
Bosnia and Herzegovina,Sergej Barbarez,2001,FALSE
Bosnia and Herzegovina,Sergej Barbarez,2001,FALSE
Bosnia and Herzegovina,Almedin Hota,2001,FALSE
Sweden,Marcus AllbÇÏck,2001,FALSE
Sweden,Marcus AllbÇÏck,2001,FALSE
North Macedonia,Toni Micevski,2001,FALSE
Turkey,Igor Mitreski,2001,TRUE
Turkey,Ç?mit Davala,2001,FALSE
Poland,Micha? ¯ew?akow,2001,FALSE
Poland,Emmanuel Olisadebe,2001,FALSE
Poland,Marcin ¯ew?akow,2001,FALSE
Poland,Bartosz Karwan,2001,FALSE
Netherlands,Jimmy Floyd Hasselbaink,2001,FALSE
Netherlands,Patrick Kluivert,2001,FALSE
Portugal,Pauleta,2001,FALSE
Portugal,LuÇðs Figo,2001,FALSE
Russia,Aleksandr Mostovoi,2001,FALSE
Scotland,Colin Hendry,2001,FALSE
Scotland,Colin Hendry,2001,FALSE
Scotland,Billy Dodds,2001,FALSE
Scotland,Colin Cameron,2001,FALSE
Slovakia,SzilÇ­rd NÇ¸meth,2001,FALSE
Azerbaijan,Vadim Vasilyev,2001,FALSE
Slovakia,SzilÇ­rd NÇ¸meth,2001,FALSE
Slovakia,Ž«ubomÇðr MeszÇ­ro­,2001,FALSE
Serbia,Savo Milo­eviŽ?,2001,FALSE
Slovenia,Zlatko ZahoviŽ,2001,FALSE
Switzerland,Alexander Frei,2001,FALSE
Switzerland,Alexander Frei,2001,FALSE
Switzerland,Johann Lonfat,2001,FALSE
Switzerland,StÇ¸phane Chapuisat,2001,FALSE
Switzerland,Alexander Frei,2001,FALSE
Paraguay,Guido Alvarenga,2001,FALSE
Wales,John Hartson,2001,FALSE
Ukraine,Andriy Shevchenko,2001,FALSE
Maldives,Ali Umar,2001,FALSE
Maldives,Adam Abdulativ,2001,FALSE
Maldives,Ali Shiham,2001,FALSE
Maldives,Ali Umar,2001,FALSE
Maldives,Ashraf Luthfy,2001,FALSE
Maldives,Adam Abdulativ,2001,FALSE
Yemen,Anwar Ahmed,2001,FALSE
Yemen,Adel Al-Salimi,2001,FALSE
Yemen,Ali Aboud Awad,2001,FALSE
Yemen,Ali Al-Nono,2001,FALSE
Yemen,Ali Al-Nono,2001,FALSE
Fiji,Esala Masi,2001,FALSE
Fiji,Esala Masi,2001,FALSE
Fiji,Shailemdra Lal,2001,FALSE
Fiji,Shailemdra Lal,2001,FALSE
Fiji,Shailemdra Lal,2001,FALSE
Fiji,Ulaiasi Mateiwai,2001,FALSE
Fiji,Shailemdra Lal,2001,FALSE
Fiji,Shailemdra Lal,2001,FALSE
Fiji,Esala Masi,2001,FALSE
Fiji,Esala Masi,2001,FALSE
Fiji,Valerio Nasema,2001,FALSE
Fiji,Abinesh Samy,2001,FALSE
Fiji,Abinesh Samy,2001,FALSE
Tonga,Lokoua Taufahema,2001,FALSE
India,Jules Alberto,2001,FALSE
Indonesia,Agung Setyabudi,2001,FALSE
Indonesia,Kurniawan Dwi Yulianto,2001,FALSE
Indonesia,Bima Sakti,2001,FALSE
Indonesia,Uston Nawawi,2001,FALSE
Indonesia,Bambang Pamungkas,2001,FALSE
Samoa,Lisi Leututu,2001,TRUE
Samoa,Dominic Gabriel,2001,FALSE
Samoa,Desmond Fa'aiuaso,2001,FALSE
Samoa,Desmond Fa'aiuaso,2001,FALSE
Samoa,Ben Lemana,2001,FALSE
Samoa,Junior Michael,2001,FALSE
Samoa,Desmond Fa'aiuaso,2001,FALSE
Samoa,Desmond Fa'aiuaso,2001,FALSE
Australia,Scott Chipperfield,2001,FALSE
Australia,Damian Mori,2001,FALSE
Australia,John Aloisi,2001,FALSE
Australia,Kevin Muscat,2001,FALSE
Australia,Damian Mori,2001,FALSE
Australia,John Aloisi,2001,FALSE
Australia,Kevin Muscat,2001,FALSE
Australia,John Aloisi,2001,FALSE
Australia,Damian Mori,2001,FALSE
Australia,John Aloisi,2001,FALSE
Australia,John Aloisi,2001,FALSE
Australia,Kevin Muscat,2001,FALSE
Australia,Damian Mori,2001,FALSE
Australia,John Aloisi,2001,FALSE
Australia,Tony Popovic,2001,FALSE
Australia,Tony Vidmar,2001,FALSE
Australia,David Zdrilic,2001,FALSE
Australia,Archie Thompson,2001,FALSE
Australia,Kevin Muscat,2001,FALSE
Australia,Scott Chipperfield,2001,FALSE
Australia,Con Boutsianis,2001,FALSE
Australia,David Zdrilic,2001,FALSE
Australia,Con Boutsianis,2001,FALSE
Australia,Archie Thompson,2001,FALSE
Australia,David Zdrilic,2001,FALSE
Australia,Aurelio Vidmar,2001,FALSE
Australia,Tony Popovic,2001,FALSE
Australia,Tony Popovic,2001,FALSE
Australia,David Zdrilic,2001,FALSE
Australia,Archie Thompson,2001,FALSE
Australia,David Zdrilic,2001,FALSE
Australia,Archie Thompson,2001,FALSE
Australia,Archie Thompson,2001,FALSE
Australia,Archie Thompson,2001,FALSE
Australia,David Zdrilic,2001,FALSE
Australia,Archie Thompson,2001,FALSE
Australia,Archie Thompson,2001,FALSE
Australia,Archie Thompson,2001,FALSE
Australia,Con Boutsianis,2001,FALSE
Australia,Simon Colosimo,2001,FALSE
Australia,Fausto De Amicis,2001,FALSE
Australia,Archie Thompson,2001,FALSE
Australia,David Zdrilic,2001,FALSE
Australia,Archie Thompson,2001,FALSE
Australia,Archie Thompson,2001,FALSE
Australia,David Zdrilic,2001,FALSE
Australia,David Zdrilic,2001,FALSE
Australia,Aurelio Vidmar,2001,FALSE
Australia,Simon Colosimo,2001,FALSE
Australia,Con Boutsianis,2001,FALSE
Australia,Archie Thompson,2001,FALSE
Australia,Archie Thompson,2001,FALSE
Australia,David Zdrilic,2001,FALSE
Fiji,Ul Radike Mateiwai,2001,FALSE
Fiji,Manoa Masi,2001,FALSE
Samoa,Ben Lemana,2001,FALSE
Fiji,Manoa Masi,2001,FALSE
Fiji,Molesi Tokuma,2001,TRUE
Fiji,Atnesh Prasad,2001,FALSE
Fiji,Atnesh Prasad,2001,FALSE
Iraq,Hesham Mohammed,2001,FALSE
Iraq,Hesham Mohammed,2001,FALSE
Iraq,Hesham Mohammed,2001,FALSE
Iraq,Hesham Mohammed,2001,FALSE
Iraq,Sabah Jeayer,2001,FALSE
Iraq,Hesham Mohammed,2001,FALSE
Iraq,Sabah Jeayer,2001,FALSE
Iraq,Ahmad Kadhim,2001,FALSE
Kazakhstan,Oleg Litvinenko,2001,FALSE
Kazakhstan,Rafael Urazbakhtin,2001,FALSE
Kazakhstan,Oleg Litvinenko,2001,FALSE
Kazakhstan,Yevgeniy Lunev,2001,FALSE
Kazakhstan,Ruslan Baltiyev,2001,FALSE
Kazakhstan,Askhat Kadyrkulov,2001,FALSE
Tonga,Lokoua Taufahema,2001,FALSE
Tonga,Lokoua Taufahema,2001,FALSE
Tonga,Lokoua Taufahema,2001,FALSE
Tonga,Penieli Moa,2001,FALSE
Tonga,Teu Fakava,2001,FALSE
Australia,Steve Corica,2001,FALSE
Australia,Hayden Foxe,2001,FALSE
United Arab Emirates,Yaser Salem Ali,2001,FALSE
United Arab Emirates,Mohammad Omar,2001,FALSE
United Arab Emirates,Mohammad Ibrahim Hussain,2001,FALSE
United Arab Emirates,Subait Khater,2001,FALSE
United Arab Emirates,Mohammad Omar,2001,FALSE
United Arab Emirates,Abdulsalaam Jumaa,2001,FALSE
United Arab Emirates,Ali Momin,2001,TRUE
United Arab Emirates,Yaser Salem Ali,2001,FALSE
United Arab Emirates,Yaser Salem Ali,2001,FALSE
United Arab Emirates,Yaser Salem Ali,2001,FALSE
United Arab Emirates,Yaser Salem Ali,2001,FALSE
United Arab Emirates,Fahed Masoud,2001,FALSE
Iraq,Abdul-Wahab Abu Al-Hail,2001,FALSE
Iraq,Hesham Mohammed,2001,FALSE
Iraq,Abdul-Wahab Abu Al-Hail,2001,FALSE
Iraq,Habib Jafar,2001,FALSE
Nepal,Nirajan Rayamajhi,2001,FALSE
Iraq,Haidar Najim,2001,FALSE
Iraq,Emad Mohammed,2001,FALSE
Iraq,Hesham Mohammed,2001,FALSE
Iraq,Ahmad Kadhim,2001,FALSE
Iraq,Ahmad Kadhim,2001,FALSE
Kazakhstan,Igor Avdeyev,2001,FALSE
Kazakhstan,Oleg Litvinenko,2001,FALSE
Kazakhstan,Konstantin Gorovenka,2001,FALSE
Maldives,Ismail Naseem,2001,FALSE
Cambodia,Chea Makara,2001,FALSE
Yemen,Abdulsalam Al Ghurbani,2001,FALSE
India,Baichung Bhutia,2001,FALSE
Australia,Aurelio Vidmar,2001,FALSE
Australia,David Zdrilic,2001,FALSE
Australia,Hayden Foxe,2001,FALSE
Australia,Aurelio Vidmar,2001,FALSE
Australia,Tony Popovic,2001,FALSE
Australia,David Zdrilic,2001,FALSE
Australia,Archie Thompson,2001,FALSE
Australia,Scott Chipperfield,2001,FALSE
Australia,Filipo Bureta,2001,TRUE
Australia,Archie Thompson,2001,FALSE
Australia,Tony Popovic,2001,FALSE
Kazakhstan,Ruslan Baltiyev,2001,FALSE
Iraq,Abdul-Wahab Abu Al-Hail,2001,FALSE
Nepal,Nirajan Rayamajhi,2001,FALSE
Macau,Kit Leong Cheong,2001,FALSE
Nepal,Basanta Thapa,2001,FALSE
Nepal,Nirajan Rayamajhi,2001,FALSE
Nepal,Hari Khadka,2001,FALSE
Fiji,Jope Namawa Leka,2001,FALSE
Fiji,Esala Masi,2001,FALSE
Fiji,Leone Vurukania,2001,FALSE
Fiji,Esala Masi,2001,FALSE
Fiji,Esala Masi,2001,FALSE
Fiji,Leone Vurukania,2001,FALSE
Fiji,Valerio Nasema,2001,FALSE
Tonga,Fillisione Taufahema,2001,FALSE
Fiji,Esala Masi,2001,FALSE
Malawi,Daniel Chitsulo,2001,FALSE
Burkina Faso,Romeo Kambou,2001,FALSE
Burkina Faso,Harouna TraorÇ¸,2001,FALSE
Malawi,John Maduka,2001,FALSE
Burkina Faso,Brahima Korbeogo,2001,FALSE
Burkina Faso,Narcisse YamÇ¸ogo,2001,FALSE
Kazakhstan,Maksim Igorevich Shevchenko,2001,FALSE
Kazakhstan,Ruslan Baltiyev,2001,FALSE
Kazakhstan,Maksim Igorevich Shevchenko,2001,FALSE
Kazakhstan,Konstantin Gorovenka,2001,FALSE
Iraq,Abdul-Wahab Abu Al-Hail,2001,FALSE
Iraq,Abbas Hassan Hassun,2001,FALSE
Iraq,Abdul-Wahab Abu Al-Hail,2001,FALSE
Iraq,Haidar Obeid,2001,FALSE
Iraq,Abbas Hassan Hassun,2001,FALSE
Morocco,Rachid Rokki,2001,FALSE
Morocco,Abdeljalil Hadda,2001,FALSE
Morocco,Abdeljalil Hadda,2001,FALSE
Senegal,El Hadji Diouf,2001,FALSE
Senegal,El Hadji Diouf,2001,FALSE
Senegal,El Hadji Diouf,2001,FALSE
Sierra Leone,Sidique Mansaray,2001,FALSE
Angola,SebastiÇœo Gilberto,2001,FALSE
Zambia,Charles Lota,2001,FALSE
Cameroon,Lauren,2001,FALSE
China PR,Xu Yunlong,2001,FALSE
China PR,Wu Chengying,2001,FALSE
China PR,Xie Hui,2001,FALSE
China PR,Xu Yunlong,2001,FALSE
China PR,Xie Hui,2001,FALSE
China PR,Fan Zhiyi,2001,FALSE
China PR,Yang Chen,2001,FALSE
Maldives,Mohamed Jameel,2001,FALSE
China PR,Xie Hui,2001,FALSE
China PR,Fan Zhiyi,2001,FALSE
China PR,Li Weifeng,2001,FALSE
DR Congo,Mawa Inunu,2001,FALSE
Indonesia,Sam El Nasa,2001,TRUE
Indonesia,Uston Nawawi,2001,FALSE
Indonesia,Uston Nawawi,2001,FALSE
Indonesia,Uston Nawawi,2001,FALSE
Indonesia,Aples Tecuari,2001,FALSE
Indonesia,Kurniawan Dwi Yulianto,2001,FALSE
Ivory Coast,Abdul Kader KeÇîta,2001,FALSE
Ivory Coast,Ibrahima Bakayoko,2001,FALSE
Liberia,Kelvin Sebwe,2001,FALSE
Liberia,George Weah,2001,FALSE
Iraq,Haidar Obeid,2001,FALSE
Iraq,Abdul-Wahab Abu Al-Hail,2001,FALSE
Iraq,Emad Mohammed,2001,FALSE
Nepal,Hari Khadka,2001,FALSE
Iraq,Amer Mushraf,2001,FALSE
Nepal,Nirajan Rayamajhi,2001,FALSE
Kazakhstan,Dmitry Byakov,2001,FALSE
Kazakhstan,Igor Avdeyev,2001,FALSE
Kazakhstan,Dmitry Byakov,2001,FALSE
Kazakhstan,Igor Avdeyev,2001,FALSE
Kazakhstan,Konstantin Gorovenka,2001,FALSE
Turkmenistan,Djumadurdy Meredov,2001,FALSE
Turkmenistan,Rejepmyrat AgabaÇ«ew,2001,FALSE
Uzbekistan,Jafar Irismetov,2001,FALSE
Uzbekistan,Aleksey Dionisiev,2001,FALSE
Uzbekistan,Jafar Irismetov,2001,FALSE
Uzbekistan,Vladimir Maminov,2001,FALSE
Uzbekistan,Georgi Georgiev,2001,FALSE
Uzbekistan,Jafar Irismetov,2001,FALSE
Uzbekistan,Jafar Irismetov,2001,FALSE
Uruguay,Çtalo DÇðaz,2001,TRUE
Paraguay,Jose¸ Cardozo,2001,FALSE
Ecuador,AgustÇðn Delgado,2001,FALSE
Ecuador,AgustÇðn Delgado,2001,FALSE
Venezuela,Alexander RondÇün,2001,FALSE
Venezuela,Juan Arango,2001,FALSE
Colombia,Gerardo Bedoya,2001,FALSE
Colombia,VÇðctor Bonilla,2001,FALSE
Austria,Eduard Glieder,2001,FALSE
Austria,Thomas FlÇôgel,2001,FALSE
Bolivia,LÇðder Paz,2001,FALSE
Argentina,HernÇ­n Crespo,2001,FALSE
Bolivia,Percy Colque,2001,FALSE
Bolivia,JoaquÇðn Botero,2001,FALSE
Argentina,HernÇ­n Crespo,2001,FALSE
Argentina,Juan Pablo SorÇðn,2001,FALSE
Brazil,Romario,2001,FALSE
Peru,Juan Pajuelo,2001,FALSE
Jamaica,Ricardo Gardner,2001,FALSE
Honduras,Samuel Caballero,2001,FALSE
Kazakhstan,Oleg Litvinenko,2001,FALSE
Iraq,Haidar Mahmoud,2001,FALSE
Latvia,Marians Pahars,2001,FALSE
San Marino,Nicola Albani,2001,FALSE
Nepal,Nirajan Rayamajhi,2001,FALSE
Nepal,Nirajan Rayamajhi,2001,FALSE
Macau,Kim Meng Leong,2001,FALSE
Nepal,Bal Gopal Maharjan,2001,FALSE
Nepal,Nirajan Rayamajhi,2001,FALSE
Nepal,Deepak Lama,2001,FALSE
Nepal,Basanta Thapa,2001,FALSE
Malta,Michael Mifsud,2001,FALSE
Iceland,Tryggvi GuÇømundsson,2001,FALSE
Iceland,Helgi SigurÇøsson,2001,FALSE
Iceland,EiÇøur GuÇøjohnsen,2001,FALSE
Iceland,Ç?ÇürÇøur GuÇøjÇünsson,2001,FALSE
Netherlands,Jimmy Floyd Hasselbaink,2001,FALSE
Netherlands,Marc Overmars,2001,FALSE
Netherlands,Patrick Kluivert,2001,FALSE
Netherlands,Ruud van Nistelrooy,2001,FALSE
Andorra,Ildefons Lima,2001,FALSE
Republic of Ireland,Kevin Kilbane,2001,FALSE
Republic of Ireland,Mark Kinsella,2001,FALSE
Republic of Ireland,Gary Breen,2001,FALSE
Russia,Vladimir Beschastnykh,2001,FALSE
Jordan,Bilal Al-Laham,2001,FALSE
Jordan,Mahmoud Shelbaieh,2001,FALSE
Trinidad and Tobago,Marvin Andrews,2001,FALSE
Mexico,PÇ­vel Pardo,2001,FALSE
United States,Josh Wolff,2001,FALSE
Uzbekistan,Mirjalol Qosimov,2001,FALSE
United Arab Emirates,Subait Khater,2001,FALSE
Turkmenistan,GoÇõguly GoÇõgulyÇ«ew,2001,FALSE
Turkmenistan,Djumadurdy Meredov,2001,FALSE
Turkmenistan,Kakha Gogoladze,2001,FALSE
Turkmenistan,Kakha Gogoladze,2001,FALSE
Turkmenistan,Yuri Borodolimov,2001,FALSE
Jordan,Badran Al-Shagran,2001,FALSE
Jordan,Essam Abu Touk,2001,FALSE
Uzbekistan,Vladimir Maminov,2001,FALSE
Uzbekistan,Nikolay Shirshov,2001,FALSE
Yemen,Abdulsalam Al Ghurbani,2001,FALSE
Congo,Patrick Ranaivoson,2001,TRUE
Congo,Edson Minga,2001,FALSE
China PR,Xie Hui,2001,FALSE
Indonesia,Eko Purdjianto,2001,FALSE
Indonesia,Bambang Pamungkas,2001,FALSE
Oman,Hani Al-Dhabit,2001,FALSE
Oman,Taqi Mubarak,2001,FALSE
Oman,Hani Al-Dhabit,2001,FALSE
Oman,Hani Al-Dhabit,2001,FALSE
Oman,Yaqoob Juma Al-Mukhaini,2001,FALSE
Oman,Yaqoob Juma Al-Mukhaini,2001,FALSE
Oman,Hani Al-Dhabit,2001,FALSE
Oman,Hani Al-Dhabit,2001,FALSE
Oman,Nasser Zayid,2001,FALSE
Oman,Fawzi Bashir,2001,FALSE
Oman,Mohammed Khamis Al-Araimi,2001,FALSE
Oman,Fawzi Bashir,2001,FALSE
Syria,Said Bayazid,2001,FALSE
Syria,Said Bayazid,2001,FALSE
Syria,Tarek Jabban,2001,FALSE
Syria,Bashar Srour,2001,FALSE
Syria,Nihad Al Boushi,2001,FALSE
Syria,Raghdan Shehadeh,2001,FALSE
Syria,Said Bayazid,2001,FALSE
Syria,Mouhanad Boushi,2001,FALSE
Syria,Mohammad Afash,2001,FALSE
Syria,Said Bayazid,2001,FALSE
Syria,Said Bayazid,2001,FALSE
Syria,Maher Malki,2001,FALSE
Jordan,Essam Abu Touk,2001,FALSE
Jordan,Essam Abu Touk,2001,FALSE
Jordan,Badran Al-Shagran,2001,FALSE
Jordan,Rateb Al-Awadat,2001,FALSE
Jordan,Ghanem Hamarsheh,2001,FALSE
Jordan,Ghanem Hamarsheh,2001,FALSE
Uzbekistan,Mirjalol Qosimov,2001,FALSE
Uzbekistan,Jafar Irismetov,2001,FALSE
Turkmenistan,Wladimir BaÇ«ramow,2001,FALSE
Turkmenistan,Wladimir BaÇ«ramow,2001,FALSE
Uzbekistan,Ulugbek Bakayev,2001,FALSE
Uzbekistan,Andrey Akopyants,2001,FALSE
Uzbekistan,Georgi Georgiev,2001,FALSE
Algeria,Abdelhafid Tasfaout,2001,FALSE
Morocco,Rachid Benmahmoud,2001,FALSE
Morocco,Gharib Amzine,2001,FALSE
Oman,Hani Al-Dhabit,2001,FALSE
Oman,Taqi Mubarak,2001,FALSE
Oman,Mohammed Khamis Al-Araimi,2001,FALSE
Oman,Mohammed Khamis Al-Araimi,2001,FALSE
Oman,Yaqoob Juma Al-Mukhaini,2001,FALSE
Oman,Hani Al-Dhabit,2001,FALSE
Oman,Majdi Shaaban Samir,2001,FALSE
Syria,Bashar Srour,2001,FALSE
Syria,Bashar Srour,2001,FALSE
Philippines,Yanti Barsales,2001,FALSE
Syria,Said Bayazid,2001,FALSE
Syria,Jomard Moussa,2001,FALSE
Syria,Jomard Moussa,2001,FALSE
United Arab Emirates,Yaser Salem Ali,2001,FALSE
United Arab Emirates,Yaser Salem Ali,2001,FALSE
United Arab Emirates,Saeed Al Kass,2001,FALSE
United Arab Emirates,Faisal Khalil,2001,FALSE
Yemen,Adel Al-Salimi,2001,FALSE
India,Jo Paul Ancheri,2001,FALSE
Yemen,Adel Al-Salimi,2001,FALSE
India,Jo Paul Ancheri,2001,FALSE
India,I. M. Vijayan,2001,FALSE
Yemen,Adel Al-Salimi,2001,FALSE
Jordan,Essam Abu Touk,2001,FALSE
Turkmenistan,Kakha Gogoladze,2001,FALSE
Turkmenistan,Gurbangeldi DurdyÇ«ew,2001,FALSE
Tunisia,Ali Zitouni,2001,FALSE
Tunisia,Imed Mhedhebi,2001,FALSE
Nigeria,Nwankwo Kanu,2001,FALSE
Nigeria,Victor Agali,2001,FALSE
Ghana,Kwame Ayew,2001,FALSE
Sierra Leone,Mahmadu Alphajor Bah,2001,FALSE
South Africa,Shaun Bartlett,2001,FALSE
South Africa,Benni McCarthy,2001,FALSE
Zimbabwe,Peter Ndlovu,2001,FALSE
Uzbekistan,Jafar Irismetov,2001,FALSE
Uzbekistan,Mirjalol Qosimov,2001,FALSE
Uzbekistan,Mirjalol Qosimov,2001,FALSE
Uzbekistan,Jafar Irismetov,2001,FALSE
Angola,AkwÇ­,2001,FALSE
Angola,Joaquim Alberto Silva,2001,FALSE
China PR,Li Jinyu,2001,FALSE
China PR,Qu Bo,2001,FALSE
China PR,Ma Mingyu,2001,FALSE
China PR,Li Jinyu,2001,FALSE
Congo,Walter Bakouma,2001,FALSE
DR Congo,Kanika Matondo,2001,FALSE
Egypt,Mido,2001,FALSE
Indonesia,Kurniawan Dwi Yulianto,2001,FALSE
Indonesia,Ismed Sofyan,2001,FALSE
Zambia,Elijah Tana,2001,FALSE
Togo,Komlan Assignon,2001,FALSE
Zambia,Chalwe Kunda,2001,FALSE
Togo,JÇ¸rÇïme DotÇ¸,2001,FALSE
Togo,Eric Akoto,2001,FALSE
Jordan,Essam Abu Touk,2001,FALSE
Uzbekistan,Vladimir Maminov,2001,FALSE
Oman,Hani Al-Dhabit,2001,FALSE
Oman,Yaqoob Juma Al-Mukhaini,2001,FALSE
Oman,Yaqoob Juma Al-Mukhaini,2001,FALSE
Oman,Yaqoob Juma Al-Mukhaini,2001,FALSE
Oman,Yaqoob Juma Al-Mukhaini,2001,FALSE
Oman,Hani Al-Dhabit,2001,FALSE
Oman,Samir Said,2001,FALSE
Syria,Mohammad Afash,2001,FALSE
Syria,Mouhanad Boushi,2001,FALSE
Syria,Said Bayazid,2001,FALSE
Syria,Jomard Moussa,2001,FALSE
Syria,Said Bayazid,2001,FALSE
Syria,Bashar Srour,2001,FALSE
Syria,Bashar Srour,2001,FALSE
Syria,Nihad Al Boushi,2001,FALSE
Syria,Mouhanad Boushi,2001,FALSE
Syria,Mohammad Afash,2001,FALSE
Syria,Said Bayazid,2001,FALSE
Turkmenistan,Kakha Gogoladze,2001,FALSE
India,Jo Paul Ancheri,2001,FALSE
Oman,Yaqoob Juma Al-Mukhaini,2001,FALSE
Oman,Yaqoob Juma Al-Mukhaini,2001,FALSE
Syria,Nihad Al Boushi,2001,FALSE
Syria,Bashar Srour,2001,FALSE
Syria,Said Bayazid,2001,FALSE
Syria,Raghdan Shehadeh,2001,FALSE
Syria,Nihad Al Boushi,2001,FALSE
Syria,Khaled Al Zaher,2001,FALSE
Syria,Khaled Al Zaher,2001,FALSE
Syria,Firas Al-Khatib,2001,FALSE
Syria,Maher Al Sayed,2001,FALSE
United Arab Emirates,Saeed Al Kass,2001,FALSE
Yemen,Abdulsalam Al Ghurbani,2001,FALSE
Yemen,Ali Al-Nono,2001,FALSE
Indonesia,Kurniawan Dwi Yulianto,2001,FALSE
China PR,Li Weifeng,2001,FALSE
China PR,Yang Chen,2001,FALSE
China PR,Xie Hui,2001,FALSE
China PR,Qi Hong,2001,FALSE
China PR,Xie Hui,2001,FALSE
Lebanon,Haitham Zein,2001,FALSE
Lebanon,Haitham Zein,2001,FALSE
Lebanon,Moussa Hojeij,2001,FALSE
Lebanon,Gilberto dos Santos,2001,FALSE
Lebanon,Haitham Zein,2001,FALSE
Lebanon,Hussein Hamdan,2001,FALSE
Sri Lanka,Imthyas Raheem,2001,FALSE
Thailand,Kiatisuk Senamuang,2001,FALSE
Sri Lanka,Imthyas Raheem,2001,FALSE
Thailand,Kiatisuk Senamuang,2001,FALSE
Thailand,Therdsak Chaiman,2001,FALSE
Thailand,Thawatchai Damrong-Ongtrakul,2001,FALSE
Lebanon,Roda Antar,2001,FALSE
Lebanon,Roda Antar,2001,FALSE
Lebanon,Moussa Hojeij,2001,FALSE
Lebanon,Mohammad Kassas,2001,FALSE
Thailand,Seksan Piturat,2001,FALSE
Thailand,Seksan Piturat,2001,FALSE
Thailand,Therdsak Chaiman,2001,FALSE
Lebanon,Roda Antar,2001,FALSE
Thailand,Seksan Piturat,2001,FALSE
Thailand,Kiatisuk Senamuang,2001,FALSE
Pakistan,Gohar Zaman,2001,FALSE
Sri Lanka,Imthyas Raheem,2001,FALSE
Sri Lanka,Channa Ediri Bandanage,2001,FALSE
Pakistan,Gohar Zaman,2001,FALSE
Sri Lanka,Weerarathne Kassun,2001,FALSE
Pakistan,Gohar Zaman,2001,FALSE
Syria,Said Bayazid,2001,FALSE
Oman,Mohammed Khamis Al-Araimi,2001,FALSE
Oman,Hani Al-Dhabit,2001,FALSE
Syria,Mohammad Afash,2001,FALSE
Syria,Bashar Srour,2001,FALSE
Oman,Majdi Shaaban Samir,2001,FALSE
United Arab Emirates,Saeed Al Kass,2001,FALSE
Yemen,Ali Al-Nono,2001,FALSE
United Arab Emirates,Saeed Al Kass,2001,FALSE
United Arab Emirates,Yaser Salem Ali,2001,FALSE
Yemen,Adel Al-Salimi,2001,FALSE
Laos,Phengta Phounsamay,2001,FALSE
Laos,Valasine Dalaphone,2001,FALSE
China PR,Ma Mingyu,2001,FALSE
Cambodia,Chea Makara,2001,FALSE
China PR,Xu Yunlong,2001,FALSE
China PR,Li Bing,2001,FALSE
India,Jules Alberto,2001,FALSE
India,I. M. Vijayan,2001,FALSE
India,Baichung Bhutia,2001,FALSE
India,Jo Paul Ancheri,2001,FALSE
India,Abdul Hakim,2001,FALSE
Ivory Coast,Ibrahima Bakayoko,2001,FALSE
Tunisia,Ziad Jaziri,2001,FALSE
Oman,Taqi Mubarak,2001,FALSE
Oman,Majdi Samir,2001,FALSE
Lebanon,Faisal Antar,2001,FALSE
Lebanon,Wartan Ghazarian,2001,FALSE
Pakistan,Muhammad Arshad,2001,FALSE
Lebanon,Roda Antar,2001,FALSE
Lebanon,Roda Antar,2001,FALSE
Lebanon,Gilberto dos Santos,2001,FALSE
Lebanon,Wartan Ghazarian,2001,FALSE
Lebanon,MarcÇðlio Alves da Silva,2001,FALSE
Lebanon,Gilberto dos Santos,2001,FALSE
Philippines,Jimmy DoÇña,2001,FALSE
Laos,Nitsavong Khouphachansy,2001,FALSE
Thailand,Seksan Piturat,2001,FALSE
Thailand,Kiatisuk Senamuang,2001,FALSE
Thailand,Kiatisuk Senamuang,2001,FALSE
China PR,Xie Hui,2001,FALSE
China PR,Wu Chengying,2001,FALSE
Lebanon,Wartan Ghazarian,2001,FALSE
Lebanon,Faisal Antar,2001,FALSE
Lebanon,MarcÇðlio Alves da Silva,2001,FALSE
Lebanon,Haitham Zein,2001,FALSE
Lebanon,Korken Yenkibarian,2001,FALSE
Thailand,Kiatisuk Senamuang,2001,FALSE
Thailand,Kiatisuk Senamuang,2001,FALSE
Thailand,Kiatisuk Senamuang,2001,FALSE
Thailand,Kiatisuk Senamuang,2001,FALSE
Thailand,Niweat Siriwong,2001,FALSE
Thailand,Surachai Jirasirichote,2001,FALSE
Australia,Shaun Murphy,2001,FALSE
Australia,Josip Skoko,2001,FALSE
France,Steve Marlet,2001,FALSE
France,Patrick Vieira,2001,FALSE
France,Nicolas Anelka,2001,FALSE
France,Youri Djorkaeff,2001,FALSE
France,Sylvain Wiltord,2001,FALSE
Sri Lanka,Kasun Jayasuriya,2001,FALSE
Pakistan,Muhammad Arshad,2001,FALSE
Sri Lanka,Channa Ediri Bandanage,2001,FALSE
Sri Lanka,Kasun Jayasuriya,2001,FALSE
Lebanon,Wartan Ghazarian,2001,FALSE
